src_idx,tgt_idx,src_x,src_y,src_z,tgt_x,tgt_y,tgt_z,fpfh_l2_distance,residual_after_transform,is_geometrically_consistent
3.412000000000000000e+03,2.858000000000000000e+03,1.294071769714355469e+01,-8.531280517578125000e+00,-8.702828288078308105e-01,1.231979846954345703e+01,-4.289643287658691406e+00,-1.052598595619201660e+00,3.117766071963936980e+01,5.881306104677538116e+00,0.000000000000000000e+00
3.413000000000000000e+03,2.285000000000000000e+03,7.492007255554199219e+00,-2.666847944259643555e+00,-9.821779131889343262e-01,7.386440515518188477e+00,-7.582226693630218506e-01,-1.181168973445892334e+00,2.635169298404611027e+01,3.162853183748421060e+00,0.000000000000000000e+00
3.414000000000000000e+03,1.811000000000000000e+03,5.094172286987304688e+01,1.488591861724853516e+01,-2.930291414260864258e+00,4.009668731689453125e+01,8.122580051422119141e-01,-2.429650068283081055e+00,1.679177020336501158e+01,1.345567851690382710e+01,0.000000000000000000e+00
3.422000000000000000e+03,1.637000000000000000e+03,1.199332427978515625e+01,-9.130237579345703125e+00,-8.672163486480712891e-01,2.590425109863281250e+01,-3.901060819625854492e+00,1.606329321861267090e+00,4.543279580507290660e+01,1.794771334568303800e+01,0.000000000000000000e+00
3.423000000000000000e+03,2.452000000000000000e+03,3.177045822143554688e+01,-8.524551391601562500e+00,1.424283385276794434e+00,7.668021917343139648e+00,-3.992022633552551270e+00,-1.008649557828903198e+00,3.169034202999077010e+01,2.295179190186009066e+01,0.000000000000000000e+00
3.426000000000000000e+03,3.332000000000000000e+03,1.148702239990234375e+01,-1.159140396118164062e+01,-8.669078350067138672e-01,1.817794418334960938e+01,-3.254957199096679688e+00,9.907904267311096191e-01,8.646012192242352512e+01,1.361433809001030326e+01,0.000000000000000000e+00
3.433000000000000000e+03,3.328000000000000000e+03,1.211811923980712891e+01,-8.973527908325195312e+00,-7.624475359916687012e-01,4.342548370361328125e+01,-4.290184497833251953e+00,-1.636487483978271484e+00,5.623294769783046121e+01,3.450515194377238970e+01,0.000000000000000000e+00
3.455000000000000000e+03,2.040000000000000000e+03,1.932427787780761719e+01,-8.601037025451660156e+00,-1.085211038589477539e+00,1.660413169860839844e+01,1.429238915443420410e+00,-1.847523093223571777e+00,6.699780768667085340e+01,1.209573654915082486e+01,0.000000000000000000e+00
3.458000000000000000e+03,1.171000000000000000e+03,1.027044296264648438e+01,-1.084604835510253906e+01,-8.470283746719360352e-01,1.109106540679931641e+01,-4.435780048370361328e+00,-1.172808170318603516e+00,3.303306651749264944e+01,8.247407122469162744e+00,0.000000000000000000e+00
3.472000000000000000e+03,7.530000000000000000e+02,4.666282081604003906e+01,1.099242925643920898e+00,-2.249841570854187012e+00,1.466265678405761719e+01,-4.502616405487060547e+00,-1.221333980560302734e+00,3.021745709755760245e+01,3.028420421952137076e+01,0.000000000000000000e+00
3.474000000000000000e+03,2.650000000000000000e+02,1.281218528747558594e+01,-8.629298210144042969e+00,-8.382101058959960938e-01,2.616296768188476562e+01,-2.890416860580444336e+00,8.754971027374267578e-01,2.608763830772671355e+01,1.753027852707352707e+01,0.000000000000000000e+00
3.475000000000000000e+03,1.091000000000000000e+03,1.445177745819091797e+01,-7.887817382812500000e+00,-8.368744254112243652e-01,2.897353267669677734e+01,-1.225764179229736328e+01,1.434239506721496582e+00,3.547875011391933953e+01,1.746665456853332188e+01,0.000000000000000000e+00
3.480000000000000000e+03,1.837000000000000000e+03,2.747692489624023438e+01,2.294720649719238281e+00,2.292625308036804199e-01,1.042566452026367188e+02,1.058277606964111328e+01,-2.761046171188354492e+00,0.000000000000000000e+00,7.911340028926497325e+01,0.000000000000000000e+00
3.490000000000000000e+03,3.254000000000000000e+03,1.006762790679931641e+01,-1.098883247375488281e+01,-8.305455446243286133e-01,4.474028778076171875e+01,-4.317466735839843750e+00,-2.178732156753540039e+00,3.345954533410721865e+01,3.836682116870024117e+01,0.000000000000000000e+00
3.509000000000000000e+03,3.520000000000000000e+02,2.735437202453613281e+01,-9.691985845565795898e-01,9.203072786331176758e-01,2.506245994567871094e+01,-3.095169782638549805e+00,1.135863184928894043e+00,4.024891932824152008e+01,1.040627408616050742e+00,0.000000000000000000e+00
3.514000000000000000e+03,2.890000000000000000e+02,2.781146240234375000e+01,-7.947041034698486328e+00,1.420826435089111328e+00,2.613574600219726562e+01,-3.119165182113647461e+00,6.349222660064697266e-01,2.826650517507895088e+01,8.006751106977759491e+00,0.000000000000000000e+00
3.518000000000000000e+03,1.400000000000000000e+02,1.996950340270996094e+01,-9.213739395141601562e+00,-4.388869702816009521e-01,2.738997840881347656e+01,-3.737361669540405273e+00,1.666853427886962891e+00,4.323168212524397092e+01,1.285467802894432587e+01,0.000000000000000000e+00
3.522000000000000000e+03,1.460000000000000000e+02,9.645187377929687500e+00,-3.033608039220174302e+00,-3.538728753725687848e-01,3.149073028564453125e+01,-1.235676193237304688e+01,1.590116858482360840e+00,2.806263604186274563e+01,2.530000125041810577e+01,0.000000000000000000e+00
3.534000000000000000e+03,2.134000000000000000e+03,1.476709175109863281e+01,-8.930145263671875000e+00,-8.044549226760864258e-01,1.784802246093750000e+01,-5.076729297637939453e+00,-1.370832920074462891e+00,6.852875107945199318e+01,7.900018539346302937e+00,0.000000000000000000e+00
3.545000000000000000e+03,6.250000000000000000e+02,4.778272628784179688e+01,8.874130249023437500e-01,-2.185796260833740234e+00,1.706197357177734375e+01,-4.077209472656250000e+00,5.829141736030578613e-01,3.252139164415658001e+01,2.908291528057592856e+01,0.000000000000000000e+00
3.566000000000000000e+03,2.396000000000000000e+03,1.757024574279785156e+01,1.547288656234741211e+00,-7.876180410385131836e-01,1.191746044158935547e+01,-4.151260852813720703e+00,-1.067617774009704590e+00,3.186102393816880607e+01,5.674147954371909996e+00,0.000000000000000000e+00
3.569000000000000000e+03,4.480000000000000000e+02,1.172232055664062500e+01,-9.247528076171875000e+00,-7.803809642791748047e-01,1.741075897216796875e+01,-4.162578105926513672e+00,6.555995345115661621e-01,3.220156064615089520e+01,1.052550143209383648e+01,0.000000000000000000e+00
3.571000000000000000e+03,8.000000000000000000e+02,1.447932624816894531e+01,-7.779174327850341797e+00,-1.374434947967529297e+00,1.063351058959960938e+01,-9.658650398254394531e+00,-6.207615137100219727e-01,2.706554432891813278e+01,1.484565070192441327e+00,0.000000000000000000e+00
3.574000000000000000e+03,1.250000000000000000e+03,6.382500171661376953e+00,1.735138058662414551e+00,-1.240240454673767090e+00,2.583392906188964844e+01,-2.324382781982421875e+00,9.161024093627929688e+00,4.432664911947174602e+00,2.342841611466385032e+01,0.000000000000000000e+00
3.582000000000000000e+03,3.491000000000000000e+03,1.545207691192626953e+01,-1.007476234436035156e+01,-7.734134793281555176e-01,6.710066986083984375e+01,-2.357225656509399414e+00,7.614270687103271484e+00,3.224843003789676033e+01,5.588372020051704681e+01,0.000000000000000000e+00
3.585000000000000000e+03,2.367000000000000000e+03,1.560662174224853516e+01,-9.905724525451660156e+00,-7.714899778366088867e-01,3.770165634155273438e+01,-1.379185390472412109e+01,1.517793983221054077e-01,2.449099771744214138e+01,2.503156042693478867e+01,0.000000000000000000e+00
3.602000000000000000e+03,1.031000000000000000e+03,1.324961185455322266e+01,-8.459491729736328125e+00,-7.541202306747436523e-01,1.237636852264404297e+01,-4.297530174255371094e+00,-9.448366165161132812e-01,3.032279176908107488e+01,5.758728787036084817e+00,0.000000000000000000e+00
3.604000000000000000e+03,1.459000000000000000e+03,1.273163795471191406e+01,-8.158061027526855469e+00,-7.462268471717834473e-01,7.626496791839599609e+00,-4.285469532012939453e+00,-3.285982310771942139e-01,3.580580115018442910e+01,5.716089503803530647e+00,0.000000000000000000e+00
3.605000000000000000e+03,1.845000000000000000e+03,2.545375315348307410e+01,-2.099882364273071289e+00,-1.885071794191996331e+00,1.635349464416503906e+01,1.323914289474487305e+00,-1.118393421173095703e+00,3.170861326213556097e+01,9.493851503566361316e+00,0.000000000000000000e+00
3.610000000000000000e+03,1.720000000000000000e+03,1.613125801086425781e+01,-9.738982200622558594e+00,-7.447271347045898438e-01,1.362346649169921875e+01,2.386506348848342896e-01,-1.282468318939208984e+00,3.319182797324497614e+01,1.164703166443584337e+01,0.000000000000000000e+00
3.619000000000000000e+03,3.155000000000000000e+03,2.930659484863281250e+01,5.967740342020988464e-02,5.343152284622192383e-01,5.239311981201171875e+01,2.935708618164062500e+01,-1.244597554206848145e+00,0.000000000000000000e+00,4.100852613782922873e+01,0.000000000000000000e+00
3.625000000000000000e+03,2.558000000000000000e+03,8.025004386901855469e+00,-2.312317609786987305e+00,-1.136854290962219238e+00,7.917504310607910156e+00,-3.489114046096801758e+00,-6.777371168136596680e-01,4.113640082027053069e+01,1.825841022371972988e+00,0.000000000000000000e+00
3.629000000000000000e+03,1.418000000000000000e+03,1.038704681396484375e+01,-2.704559564590454102e+00,-8.521597981452941895e-01,1.095422363281250000e+01,-8.180372714996337891e-01,-1.171916127204895020e+00,2.765068453972488527e+01,3.855417969012738588e+00,0.000000000000000000e+00
3.632000000000000000e+03,1.140000000000000000e+02,6.871802520751953125e+01,6.797861099243164062e+00,6.281261920928955078e+00,2.511058044433593750e+01,-5.240862369537353516e+00,1.867951512336730957e+00,3.042401325592957306e+01,4.283765800566497717e+01,0.000000000000000000e+00
3.645000000000000000e+03,1.123000000000000000e+03,1.002768707275390625e+01,-9.977234840393066406e+00,-7.281000018119812012e-01,1.058277511596679688e+01,-9.490767478942871094e+00,-7.840350270271301270e-01,3.073214223759797648e+01,3.630109044021456732e+00,0.000000000000000000e+00
3.660000000000000000e+03,1.808000000000000000e+03,8.878356456756591797e+00,-3.692869007587432861e+00,-3.491509929299354553e-01,1.709525489807128906e+01,-3.274470806121826172e+00,-2.456387758255004883e+00,5.987339113028671278e+01,1.057420649598136286e+01,0.000000000000000000e+00
3.661000000000000000e+03,1.713000000000000000e+03,1.380216026306152344e+01,-7.910194873809814453e+00,-7.034332156181335449e-01,5.262170553207397461e+00,-3.915294528007507324e+00,-1.031463027000427246e+00,3.620392188198084682e+01,8.051146864921216562e+00,0.000000000000000000e+00
3.662000000000000000e+03,2.756000000000000000e+03,2.718243026733398438e+01,-1.019169211387634277e+00,2.751555442810058594e-01,2.708124542236328125e+01,-2.990276813507080078e+00,1.653509020805358887e+00,4.270739297171879656e+01,2.373515625054969380e+00,0.000000000000000000e+00
3.663000000000000000e+03,5.980000000000000000e+02,9.907614231109619141e+00,-1.012746477127075195e+01,-6.840380132198333740e-01,1.024571323394775391e+01,-9.441112518310546875e+00,-8.499301671981811523e-01,3.015696374050129336e+01,3.534109911081801059e+00,0.000000000000000000e+00
3.680000000000000000e+03,7.000000000000000000e+01,5.094294738769531250e+01,1.466502952575683594e+01,-2.507138729095458984e+00,2.692943763732910156e+01,-4.361956119537353516e+00,2.702313184738159180e+00,2.841146344595547646e+01,2.766978068643964406e+01,0.000000000000000000e+00
3.696000000000000000e+03,1.649000000000000000e+03,4.646386909484863281e+01,8.685494065284729004e-01,-2.382838129997253418e+00,5.621269226074218750e+00,-3.543873310089111328e+00,-9.418078064918518066e-01,2.688365420158373809e+01,3.911860887653806884e+01,0.000000000000000000e+00
3.699000000000000000e+03,2.348000000000000000e+03,5.483888626098632812e+01,3.566444015502929688e+01,-2.710630416870117188e+00,8.188241577148437500e+01,8.960084915161132812e+00,-2.948014736175537109e+00,3.507284024912256548e+00,3.188495201748956376e+01,0.000000000000000000e+00
3.701000000000000000e+03,1.007000000000000000e+03,3.527827453613281250e+01,-8.225591659545898438e+00,2.349880218505859375e+00,1.716422080993652344e+01,-6.153297424316406250e-01,-1.653280377388000488e+00,5.809511264156884636e+01,1.966270890471763622e+01,0.000000000000000000e+00
3.718000000000000000e+03,3.616000000000000000e+03,1.135856103897094727e+01,-3.127073764801025391e+00,2.209179326891899109e-01,1.923382377624511719e+01,1.592526912689208984e+01,-1.590934038162231445e+00,4.678928816461705509e+01,2.255017248280454112e+01,0.000000000000000000e+00
3.731000000000000000e+03,5.840000000000000000e+02,1.094554106394449811e+01,-3.643715302149454605e+00,-7.423257033030191687e-01,9.948211669921875000e+00,-9.504346847534179688e+00,-8.260783553123474121e-01,3.431628386899046035e+01,4.907523535686394212e+00,0.000000000000000000e+00
3.733000000000000000e+03,9.940000000000000000e+02,4.810563564300537109e+00,-2.992304801940917969e+00,-1.128589272499084473e+00,1.865993261337280273e+01,-4.900608777999877930e+00,-1.675082407891750336e-01,3.584485923418911568e+01,1.586246310077572730e+01,0.000000000000000000e+00
3.738000000000000000e+03,6.160000000000000000e+02,9.718795776367187500e+00,-1.003568172454833984e+01,-5.735989809036254883e-01,1.054145272572835346e+01,-9.288853009541830019e+00,-9.153576890627542761e-01,3.760981737593799323e+01,3.993318492191034963e+00,0.000000000000000000e+00
3.745000000000000000e+03,2.840000000000000000e+02,1.053062343597412109e+01,-8.716399192810058594e+00,-5.520576238632202148e-01,2.551959609985351562e+01,-2.820369720458984375e+00,6.942322254180908203e-01,3.439252590986515656e+01,1.895647812778032559e+01,0.000000000000000000e+00
3.747000000000000000e+03,7.740000000000000000e+02,1.840594863891601562e+01,2.419115781784057617e+00,-1.280361175537109375e+00,1.499628448486328125e+01,-3.321820020675659180e+00,-1.306047558784484863e+00,3.803700212263924385e+01,4.266727825899096160e+00,0.000000000000000000e+00
3.764000000000000000e+03,3.800000000000000000e+02,7.013708496093750000e+01,7.419332027435302734e+00,6.100159645080566406e+00,1.718001174926757812e+01,-4.015699386596679688e+00,2.910467147827148438e+00,0.000000000000000000e+00,5.202995570466181618e+01,0.000000000000000000e+00
3.765000000000000000e+03,1.825000000000000000e+03,2.062164688110351562e+01,-2.533286333084106445e+00,-1.496487110853195190e-01,7.715743541717529297e+00,-3.711561044057210434e+00,-1.150296330451965332e+00,3.855622342397281699e+01,1.104519524949804854e+01,0.000000000000000000e+00
3.776000000000000000e+03,3.221000000000000000e+03,7.578081130981445312e+00,-3.044120550155639648e+00,-7.046479582786560059e-01,4.243329811096191406e+01,1.643582248687744141e+01,-2.036635398864746094e+00,2.843502848826604534e+01,4.198450104552262019e+01,0.000000000000000000e+00
3.780000000000000000e+03,1.469000000000000000e+03,1.186748790740966797e+01,-9.609613418579101562e+00,-8.200886845588684082e-01,1.773843765258789062e+01,-3.664630889892578125e+00,1.487503290176391602e+00,4.107756209884550458e+01,1.137079288679776035e+01,0.000000000000000000e+00
3.784000000000000000e+03,2.000000000000000000e+01,2.528324127197265625e+01,-1.744379401206970215e+00,-1.806182146072387695e+00,3.773730087280273438e+01,-1.108242607116699219e+01,3.110313713550567627e-01,3.692316002286462862e+01,1.591424234093495294e+01,0.000000000000000000e+00
3.793000000000000000e+03,3.198000000000000000e+03,2.441980171203613281e+01,-1.824571132659912109e+00,-1.722878456115722656e+00,4.237813568115234375e+01,1.659331512451171875e+01,-2.285234451293945312e+00,2.936061058476484220e+01,2.899853326227639627e+01,0.000000000000000000e+00
3.799000000000000000e+03,6.830000000000000000e+02,1.906307983398437500e+01,-1.085105180740356445e+00,-1.630146384239196777e+00,2.528147125244140625e+01,-3.474866151809692383e+00,1.331122756004333496e+00,5.036506985980549445e+01,8.486575528299775684e+00,0.000000000000000000e+00
3.804000000000000000e+03,3.807000000000000000e+03,5.083350181579589844e+00,-3.518255710601806641e+00,-1.030147075653076172e+00,4.962111473083496094e+00,-3.905812978744506836e+00,-1.044267654418945312e+00,4.095267905769325267e+01,1.873705445040200201e+00,0.000000000000000000e+00
3.807000000000000000e+03,2.417000000000000000e+03,2.446881294250488281e+01,-1.865528345108032227e+00,-1.674083352088928223e+00,7.381876707077026367e+00,-6.916330158710479736e-01,-1.125728487968444824e+00,2.583895532633811243e+01,1.565150692725893578e+01,0.000000000000000000e+00
3.808000000000000000e+03,1.516000000000000000e+03,1.413633537292480469e+01,-7.975569248199462891e+00,-8.860690593719482422e-01,7.664484977722167969e+00,-4.799861431121826172e+00,-8.566274642944335938e-01,3.561041246679345562e+01,6.025390863609151104e+00,0.000000000000000000e+00
3.823000000000000000e+03,2.626000000000000000e+03,3.099364471435546875e+01,-9.885100364685058594e+00,1.676221132278442383e+00,1.078196334838867188e+01,-1.061081215739250183e-01,-1.117397069931030273e+00,4.140679392909263612e+01,2.195156669131730709e+01,0.000000000000000000e+00
3.827000000000000000e+03,1.400000000000000000e+01,2.491924858093261719e+01,-1.990526318550109863e+00,-1.613626837730407715e+00,3.787792205810546875e+01,-1.085699176788330078e+01,4.223014116287231445e-01,3.655670030517578795e+01,1.621952848159203242e+01,0.000000000000000000e+00
3.829000000000000000e+03,2.991000000000000000e+03,2.434783267974853516e+01,-1.631901919841766357e+00,-1.546600759029388428e+00,2.244223594665527344e+01,-4.393687248229980469e+00,-1.118653178215026855e+00,2.948305658478952651e+01,2.778458362851857766e-01,1.000000000000000000e+00
3.830000000000000000e+03,1.364000000000000000e+03,2.410342597961425781e+01,-1.926876068115234375e+00,-1.587014794349670410e+00,1.156923580169677734e+01,-2.535520493984222412e-01,-1.090939044952392578e+00,3.408307860408138623e+01,1.145575972830217282e+01,0.000000000000000000e+00
3.833000000000000000e+03,2.530000000000000000e+03,2.504988861083984375e+01,-1.687569975852966309e+00,-1.572911620140075684e+00,6.789529164632161162e+00,-4.600860277811686494e+00,-1.103629430135091072e+00,4.518561803933002352e+01,1.635661759223000544e+01,0.000000000000000000e+00
3.854000000000000000e+03,1.117000000000000000e+03,1.026453971862792969e+01,-3.062122344970703125e+00,-1.057646989822387695e+00,1.124598503112792969e+01,-4.306216239929199219e+00,-1.040726065635681152e+00,3.361690356840799154e+01,2.962119240631549300e+00,0.000000000000000000e+00
3.860000000000000000e+03,2.646000000000000000e+03,1.024858093261718750e+01,-2.758984088897705078e+00,-8.923705816268920898e-01,1.207288837432861328e+01,-3.916584491729736328e+00,-9.241372942924499512e-01,2.630357256817738332e+01,3.762912090950230937e+00,0.000000000000000000e+00
3.861000000000000000e+03,3.283000000000000000e+03,2.402464294433593750e+01,-1.871704459190368652e+00,-1.499444723129272461e+00,1.187684631347656250e+01,-2.692473381757736206e-01,-1.172066092491149902e+00,3.112335447433678226e+01,1.107136525189468657e+01,0.000000000000000000e+00
3.866000000000000000e+03,1.374000000000000000e+03,2.406820869445800781e+01,-2.064018964767456055e+00,-1.499114155769348145e+00,1.089239184061686139e+01,-9.598445256551107363e+00,-1.116426110267639160e+00,4.060263743322086327e+01,1.225235657917078491e+01,0.000000000000000000e+00
3.890000000000000000e+03,2.810000000000000000e+02,2.432814025878906250e+01,-2.010928392410278320e+00,-1.276535034179687500e+00,2.597310256958007812e+01,-2.995358705520629883e+00,6.996917128562927246e-01,3.093269898442604315e+01,4.359477829704991869e+00,0.000000000000000000e+00
3.907000000000000000e+03,7.260000000000000000e+02,1.117212963104248047e+01,-2.872355937957763672e+00,3.992731094360351562e+00,1.765811920166015625e+01,-5.788319587707519531e+00,-1.010170221328735352e+00,3.339297167501368335e+01,1.005550645704369117e+01,0.000000000000000000e+00
3.909000000000000000e+03,2.790000000000000000e+03,1.856442451477050781e+01,9.073205590248107910e-01,-1.194286108016967773e+00,7.656521606445312500e+01,9.329953193664550781e+00,-4.096241950988769531e+00,2.700697822046643992e+01,6.053822458625860747e+01,0.000000000000000000e+00
3.911000000000000000e+03,7.120000000000000000e+02,1.957895469665527344e+01,-6.917309761047363281e-01,-1.346695780754089355e+00,1.814414978027343750e+01,-3.941475868225097656e+00,-1.131234049797058105e+00,6.695541421564146845e+01,1.175501492275290216e+00,0.000000000000000000e+00
3.934000000000000000e+03,1.150000000000000000e+02,1.969089698791503906e+01,-2.450393199920654297e+00,-1.204222559928894043e+00,2.797803688049316406e+01,-2.535210609436035156e+00,1.865812182426452637e+00,4.914595987833244095e+01,1.084143383440661701e+01,0.000000000000000000e+00
3.941000000000000000e+03,2.125000000000000000e+03,1.780441665649414062e+01,-8.037467956542968750e+00,-1.182108163833618164e+00,4.494098281860351562e+01,-4.506117343902587891e+00,-2.326449632644653320e+00,4.935049152463980704e+01,3.025890054330231393e+01,0.000000000000000000e+00
3.948000000000000000e+03,1.360000000000000000e+03,1.845676803588867188e+01,-1.056608867645263672e+01,-1.120487093925476074e+00,2.518070983886718750e+01,-5.603470325469970703e+00,-8.952735364437103271e-02,3.228281655665990968e+01,1.187816069093807769e+01,0.000000000000000000e+00
3.955000000000000000e+03,3.043000000000000000e+03,1.809447860717773438e+01,-7.967955589294433594e+00,-1.083322167396545410e+00,1.938024902343750000e+01,-4.472806930541992188e+00,-8.893823623657226562e-01,3.927517313067070148e+01,6.644474591270159713e+00,0.000000000000000000e+00
3.959000000000000000e+03,1.113000000000000000e+03,2.447123289108276367e+01,-1.930454909801483154e+00,-1.590143024921417236e+00,1.659077949523925710e+01,1.179587888717651412e+00,-9.961160302162170854e-01,3.350818403659695832e+01,8.319032827088646442e+00,0.000000000000000000e+00
3.960000000000000000e+03,3.562000000000000000e+03,1.261460876464843750e+01,-8.272500991821289062e+00,-1.267819166183471680e+00,7.787253856658935547e+00,-4.390533924102783203e+00,-7.284826636314392090e-01,3.202660470475179721e+01,5.592614558240533107e+00,0.000000000000000000e+00
3.967000000000000000e+03,5.890000000000000000e+02,1.753905487060546875e+01,-8.720734596252441406e+00,-1.048364877700805664e+00,1.652484321594238281e+01,-2.535897731781005859e+00,-8.362461328506469727e-01,5.659021698404937695e+01,8.178271858840625796e+00,0.000000000000000000e+00
3.977000000000000000e+03,2.053000000000000000e+03,1.958119010925292969e+01,-8.166542053222656250e+00,-1.024583220481872559e+00,9.095989227294921875e+00,-3.924301385879516602e+00,1.449732303619384766e+00,0.000000000000000000e+00,1.033707402912523854e+01,0.000000000000000000e+00
3.996000000000000000e+03,1.071000000000000000e+03,4.654146957397460938e+01,8.474587798118591309e-01,-2.238645315170288086e+00,1.237391567230224609e+01,-4.122359752655029297e+00,-9.035274982452392578e-01,3.002538172023769292e+01,3.243267192243716579e+01,0.000000000000000000e+00
3.998000000000000000e+03,8.220000000000000000e+02,1.979186248779296875e+01,-8.220797538757324219e+00,-8.357357978820800781e-01,9.135240554809570312e+00,-3.858518362045288086e+00,1.528053402900695801e+00,0.000000000000000000e+00,1.052693313201320358e+01,0.000000000000000000e+00
4.011000000000000000e+03,1.965000000000000000e+03,1.849334716796875000e+01,-1.044162940979003906e+01,-7.252466678619384766e-01,6.752098464965820312e+01,-1.266691684722900391e+00,7.206645011901855469e+00,2.257749803250975162e+01,5.367417667633849021e+01,0.000000000000000000e+00
4.016000000000000000e+03,1.011000000000000000e+03,2.037293434143066406e+01,-2.535156965255737305e+00,-6.915346384048461914e-01,1.734768199920654297e+01,-8.831699788570404053e-01,-2.580355405807495117e+00,4.436591721648689912e+01,4.494910801823162494e+00,0.000000000000000000e+00
4.038000000000000000e+03,3.538000000000000000e+03,1.296336078643798828e+01,-8.919899940490722656e+00,-8.358638286590576172e-01,1.236534690856933594e+01,-3.952491760253906250e+00,-8.187674283981323242e-01,3.028453328892830854e+01,6.581566433940514216e+00,0.000000000000000000e+00
4.046000000000000000e+03,2.557000000000000000e+03,4.528655242919921875e+01,1.202928423881530762e+00,-2.620006322860717773e+00,2.745536422729492188e+01,-2.719355583190917969e+00,1.233046889305114746e+00,6.611544481083024039e+01,1.659547994509880553e+01,0.000000000000000000e+00
4.054000000000000000e+03,8.090000000000000000e+02,1.841201400756835938e+01,-1.101257228851318359e+01,3.805817663669586182e-01,9.506457328796386719e+00,-4.356890201568603516e+00,3.965723216533660889e-01,4.287204955083508651e+01,1.042931413353327130e+01,0.000000000000000000e+00
4.055000000000000000e+03,1.980000000000000000e+02,4.633449554443359375e+01,8.542933464050292969e-01,-2.522741794586181641e+00,3.030451393127441406e+01,-1.201964664459228516e+01,1.246070504188537598e+00,2.928948822594897905e+01,1.656081694510933389e+01,0.000000000000000000e+00
4.070000000000000000e+03,3.201000000000000000e+03,4.667027664184570312e+01,8.849743604660034180e-01,-2.245806694030761719e+00,4.236619377136230469e+01,1.632634162902832031e+01,-2.278837800025939941e+00,3.265388461437098755e+01,2.094697692831575253e+01,0.000000000000000000e+00
4.071000000000000000e+03,6.800000000000000000e+02,4.657092857360839844e+01,8.703324794769287109e-01,-2.388312935829162598e+00,1.038078880310058594e+01,-9.566680908203125000e+00,-1.067640662193298340e+00,2.429005657013745889e+01,3.482907865116852975e+01,0.000000000000000000e+00
4.083000000000000000e+03,2.143000000000000000e+03,1.005193901062011719e+01,-8.816867828369140625e+00,-6.467693448066711426e-01,3.137411880493164062e+01,-1.228737767537434955e+01,1.786063909530639648e+00,3.166701641735919992e+01,2.421220629834855842e+01,0.000000000000000000e+00
4.087000000000000000e+03,3.157000000000000000e+03,4.629569244384765625e+01,7.940595746040344238e-01,-2.374743700027465820e+00,3.334114837646484375e+01,2.636253547668457031e+01,-2.584901571273803711e+00,2.981335074826579756e+01,3.283884716546998561e+01,0.000000000000000000e+00
4.089000000000000000e+03,3.329000000000000000e+03,4.556883239746093750e+01,7.197350859642028809e-01,-2.333965778350830078e+00,3.763597106933593750e+01,-1.371429920196533203e+01,-1.624357581138610840e+00,4.621105536923194279e+01,1.110463458851210028e+01,0.000000000000000000e+00
4.098000000000000000e+03,2.251000000000000000e+03,4.641682815551757812e+01,9.938769936561584473e-01,-2.234459638595581055e+00,3.018007087707519531e+01,-1.210727310180664062e+01,1.261359930038452148e+00,2.725314036588748579e+01,1.679441894511608169e+01,0.000000000000000000e+00
4.102000000000000000e+03,1.570000000000000000e+02,4.642263031005859375e+01,7.668730616569519043e-01,-2.232036709785461426e+00,2.924075020684136206e+01,-1.221030224694145971e+01,1.442059040069580078e+00,3.171596874114158737e+01,1.757432311957261817e+01,0.000000000000000000e+00
4.107000000000000000e+03,3.644000000000000000e+03,4.625018310546875000e+01,9.496765732765197754e-01,-2.225774765014648438e+00,4.497146606445312500e+01,-4.350190639495849609e+00,-1.943468630313873291e+00,2.882852760179291352e+01,4.939842735092384030e-01,1.000000000000000000e+00
4.115000000000000000e+03,3.263000000000000000e+03,4.598058700561523438e+01,8.792187571525573730e-01,-2.212006807327270508e+00,4.489892959594726562e+01,-4.379418849945068359e+00,-2.044675588607788086e+00,2.869114737767250389e+01,6.719214352480290531e-01,1.000000000000000000e+00
4.123000000000000000e+03,1.086000000000000000e+03,4.685229110717773438e+01,6.803261637687683105e-01,-2.139070987701416016e+00,3.038470840454101562e+01,-1.218559074401855469e+01,1.456766009330749512e+00,3.043084046025099454e+01,1.685110133040224412e+01,0.000000000000000000e+00
4.124000000000000000e+03,3.635000000000000000e+03,3.396228408813476562e+01,-8.683309555053710938e+00,1.262015461921691895e+00,2.894557571411132812e+01,-1.213285160064697266e+01,1.330751895904541016e+00,3.097218807601254653e+01,2.244329549228875731e+00,0.000000000000000000e+00
4.129000000000000000e+03,2.592000000000000000e+03,1.279904937744140625e+01,-8.768821716308593750e+00,-1.340368986129760742e+00,2.557619285583496094e+01,-3.127341270446777344e+00,7.786839008331298828e-01,3.390868494545676270e+01,1.702428426361732150e+01,0.000000000000000000e+00
4.130000000000000000e+03,8.700000000000000000e+02,1.445065069198608398e+01,-7.841709852218627930e+00,-7.627262771129608154e-01,2.587067031860351562e+01,-3.380866765975952148e+00,1.128055691719055176e+00,3.394026283312115311e+01,1.528506556069017464e+01,0.000000000000000000e+00
4.135000000000000000e+03,3.390000000000000000e+02,1.767722702026367188e+01,-9.203255653381347656e+00,-1.405890464782714844e+00,2.522377967834472656e+01,-5.404669284820556641e+00,-1.507907453924417496e-02,2.465189158375987333e+01,1.180208390926869910e+01,0.000000000000000000e+00
4.140000000000000000e+03,2.863000000000000000e+03,1.766295814514160156e+01,-8.686110496520996094e+00,-8.572162985801696777e-01,2.643227195739746094e+01,-2.247030973434448242e+00,7.669193744659423828e-01,3.857192190483896610e+01,1.421090165639728475e+01,0.000000000000000000e+00
